vTEC sTEC IonoDelay  
6.456718 7.158874 1.162404 
7.210240 8.853825 1.437617 
9.662794 13.601176 2.208456 
13.205680 21.853822 3.548459 
16.853708 33.097789 5.374169 
19.623678 45.020408 7.310074 
20.968148 53.845328 8.742998 
21.012173 57.269599 9.299005 
20.450163 56.906837 9.240102 
20.448598 56.933640 9.244455 
20.600929 56.272214 9.137057 
20.202837 52.153192 8.468241 
16.722494 33.508553 5.440866 
14.980120 25.316831 4.110756 
13.703318 19.452635 3.158572 
12.878076 15.690475 2.547701 
11.848780 12.872564 2.090150 
10.018313 10.181496 1.653194 
7.643532 7.662191 1.244129 
5.888330 6.145350 0.997835 
5.984079 6.842344 1.111008 
8.273868 10.828944 1.758322 
11.969797 18.496911 3.003389 
15.687465 28.910697 4.694301 
18.239376 39.319240 6.384361 
19.234433 46.298079 7.517532 
19.273552 49.060799 7.966122 
19.307619 49.659464 8.063329 
19.208507 47.866944 7.772273 
18.331682 42.073437 6.831567 
13.645429 23.828531 3.869097 
11.998560 17.783042 2.887476 
11.043494 13.948219 2.264806 
10.297080 11.441429 1.857773 
8.778985 9.021564 1.464853 
6.479409 6.537476 1.061506 
4.867491 5.130236 0.833009 
5.504156 6.413646 1.041399 
8.426498 11.339311 1.841192 
12.140975 19.278512 3.130299 
14.934279 27.714069 4.500001 
16.128029 33.534186 5.445028 
16.404687 35.938384 5.835403 
16.366147 35.370357 5.743171 
15.409525 30.781970 4.998144 
9.951621 15.423385 2.504333 
8.625922 11.204000 1.819221 
7.971317 8.921318 1.448576 
6.045092 6.310059 1.024580 
3.898554 4.197779 0.681604 
5.020239 6.109262 0.991976 
8.789702 12.724615 2.066127 
11.464376 19.456435 3.159189 
12.077294 22.153791 3.597165 
11.723007 20.767812 3.372120 
5.790540 8.147380 1.322910 
5.494407 6.521002 1.058831 
3.692843 4.087307 0.663666 
3.129809 3.808459 0.618389 
6.136450 8.863091 1.439122 
6.668312 10.382833 1.685886 
1.947173 2.547646 0.413667 
1.379044 1.719066 0.279129 
62.803643 169.954715 27.595963 
62.202913 165.522997 26.876374 
61.261526 167.090530 27.130898 
64.864048 170.882831 27.746664 
64.314504 155.541089 25.255587 
64.011426 147.774262 23.994469 
63.323484 148.306888 24.080952 
62.675244 157.327824 25.545704 
63.772221 174.249581 28.293331 
75.512068 210.445928 34.170620 
76.088873 211.945659 34.414135 
70.958417 181.764498 29.513546 
69.135923 156.674735 25.439660 
68.672524 140.732988 22.851160 
68.529715 133.090468 21.610225 
68.298282 132.694093 21.545865 
68.023992 139.565409 22.661577 
68.242722 154.916647 25.154195 
70.143508 179.981630 29.224058 
84.436441 225.549446 36.623016 
86.485283 232.277743 37.715506 
81.623094 191.876860 31.155515 
79.439760 160.986071 26.139702 
78.676490 141.530197 22.980605 
78.560767 131.156455 21.296195 
78.677545 127.977976 20.780097 
78.841685 131.282257 21.316621 
79.071586 141.513251 22.977853 
79.630170 160.204967 26.012873 
81.114983 189.153511 30.713319 
93.059070 230.791919 37.474249 
93.099647 257.441673 41.801434 
101.891062 278.074700 45.151670 
98.285069 236.836592 38.455737 
96.165878 197.130183 32.008510 
95.165652 168.192256 27.309788 
94.863481 149.413867 24.260695 
94.960805 138.562817 22.498784 
95.224279 133.983243 21.755187 
95.448414 134.813909 21.890064 
95.456530 140.894550 22.877393 
95.129958 152.712365 24.796280 
94.463047 171.350489 27.822598 
93.638154 197.948235 32.141339 
96.293813 218.767301 35.521782 
92.354547 242.538441 39.381560 
107.227345 296.056140 48.071360 
107.997324 267.938785 43.505876 
108.879676 230.223470 37.381948 
109.826747 197.747058 32.108674 
110.734984 173.710821 28.205851 
111.539907 157.189652 25.523268 
112.175545 146.716415 23.822703 
112.535042 141.149871 22.918850 
112.462221 139.762592 22.693594 
111.770161 142.188655 23.087520 
110.280558 148.386098 24.093814 
107.878711 158.638203 25.758473 
104.576904 173.547550 28.179341 
100.574256 193.787390 31.465733 
93.369249 194.557015 31.590699 
88.419098 215.535037 34.996951 
84.764678 231.380108 37.569754 
102.189950 284.074157 46.125816 
105.167271 267.875434 43.495590 
108.562634 238.375899 38.705678 
111.885474 209.094987 33.951265 
114.833256 185.131193 30.060205 
117.266961 166.959444 27.109614 
119.124329 153.784188 24.970315 
120.353526 144.720253 23.498582 
120.879607 139.066515 22.580570 
120.598886 136.326877 22.135729 
119.394967 136.185331 22.112746 
117.170281 138.491146 22.487146 
113.886067 143.268367 23.262835 
109.602193 150.749340 24.477539 
104.507818 161.409444 26.208447 
98.936885 175.903503 28.561882 
89.102042 172.049232 27.936055 
84.115984 193.446206 31.410334 
80.307855 213.214269 34.620123 
97.630680 257.620316 41.830441 
101.101894 230.337209 37.400416 
105.078280 200.939915 32.627106 
108.956451 176.519374 28.661883 
112.366683 157.960317 25.648403 
115.097552 144.398402 23.446322 
117.006901 134.844226 21.894987 
117.972400 128.531126 20.869913 
117.877786 124.927628 20.284805 
116.625914 123.698410 20.085214 
114.168794 124.682140 20.244944 
110.542844 127.900123 20.767456 
105.896766 133.596298 21.692358 
100.502188 142.296701 23.105064 
94.744667 154.828551 25.139891 
84.943982 154.311339 25.055910 
78.792704 173.885045 28.234140 
73.262133 191.412902 31.080181 
91.127069 243.598087 39.553618 
95.027090 217.315930 35.286119 
99.213105 186.854623 30.340043 
103.216448 161.867362 26.282800 
106.700944 143.407303 23.285395 
109.453603 130.345878 21.164579 
111.307503 121.500984 19.728412 
112.104893 116.011807 18.837121 
111.700366 113.319881 18.400026 
109.989535 113.109759 18.365908 
106.946808 115.280567 18.718388 
102.656452 119.957907 19.477859 
97.326239 127.538684 20.708768 
91.281527 138.723057 22.524802 
75.592651 131.486299 21.349752 
67.295124 144.602044 23.479388 
59.599578 154.609606 25.104340 
77.985797 213.072642 34.597126 
84.461177 198.304871 32.199247 
90.545149 172.310755 27.978519 
95.848267 149.191533 24.224594 
100.138395 131.829747 21.405519 
103.303932 119.630506 19.424698 
105.238100 111.581136 18.117702 
105.787034 106.871140 17.352929 
104.765499 104.936101 17.038732 
102.016704 105.418744 17.117099 
97.489921 108.152440 17.560976 
91.311562 113.186319 18.378340 
83.827246 120.823773 19.618452 
59.478814 100.933554 16.388828 
50.604137 107.648366 17.479129 
43.039664 112.042208 18.192568 
56.838007 158.425966 25.724012 
64.812282 159.367149 25.876834 
72.811647 143.734639 23.338545 
79.926228 126.687463 20.570553 
85.603170 113.101866 18.364627 
89.570043 103.327731 16.777577 
91.632323 96.810469 15.719353 
91.570444 92.945649 15.091813 
89.171360 91.217901 14.811274 
84.359006 91.232009 14.813565 
77.350524 92.772790 15.063745 
68.746628 95.900678 15.571628 
43.112013 72.760264 11.814262 
35.964371 77.074881 12.514837 
30.570466 80.674919 13.099384 
43.946229 114.488546 18.589785 
51.034624 107.221858 17.409876 
58.059313 96.200022 15.620233 
63.930096 86.869421 14.105201 
67.949130 79.996014 12.989149 
69.643383 75.276469 12.222824 
68.680373 72.264035 11.733688 
64.965475 70.558514 11.456759 
58.833444 69.931660 11.354975 
51.141631 70.491505 11.445878 
32.050735 54.847003 8.905642 
27.067391 59.460832 9.654801 
23.666489 63.765492 10.353759 
30.492881 83.664457 13.584803 
34.929049 79.842612 12.964240 
40.075146 71.280873 11.574050 
44.693249 64.014365 10.394169 
47.824221 58.878260 9.560207 
48.794055 55.487332 9.009614 
47.247213 53.409867 8.672291 
43.340994 52.420155 8.511589 
37.868541 52.681401 8.554008 
25.896258 45.800192 7.436689 
22.128444 50.631352 8.221137 
19.644752 54.099876 8.784329 
26.057152 65.506809 10.636501 
29.517425 57.844225 9.392308 
32.818042 50.788599 8.246669 
35.000740 46.192193 7.500339 
35.373916 43.658736 7.088976 
33.630630 42.705815 6.934248 
30.132073 43.259300 7.024118 
21.973496 40.910248 6.642697 
18.753255 44.536348 7.231476 
16.532785 45.901943 7.453211 
21.535997 54.929829 8.919091 
24.247269 48.966380 7.950791 
26.603137 43.130998 7.003286 
27.852046 39.665183 6.440533 
27.449981 38.350888 6.227128 
25.272779 38.765543 6.294456 
18.663253 37.197454 6.039842 
15.200577 38.930764 6.321283 
18.155545 45.434886 7.377374 
21.003536 40.762487 6.618705 
22.558225 36.959028 6.001128 
21.758244 36.017494 5.848249 
15.608180 33.753089 5.480572 
12.005536 32.359459 5.254285 
12.887981 35.255920 5.724590 
16.391789 36.657459 5.952161 
17.934280 34.175306 5.549128 
13.130088 31.023017 5.037283 
10.524181 27.045224 4.391399 
45.942315 126.336646 20.513590 
44.718651 111.835746 18.159044 
50.171288 131.968844 21.428104 
44.507761 96.766518 15.712216 
38.986643 102.904840 16.708911 
53.813975 133.361797 21.654281 
51.323185 107.461626 17.448807 
44.728161 83.918232 13.626009 
38.704762 89.650215 14.556725 
36.394050 100.939243 16.389752 
55.908442 155.253661 25.208917 
56.596550 131.637074 21.374234 
55.857154 105.088563 17.063487 
51.580099 89.308926 14.501309 
44.965408 73.750191 11.974999 
39.141909 78.602391 12.762863 
35.656777 90.946451 14.767198 
57.576864 155.993405 25.329031 
58.512201 128.325701 20.836558 
58.652363 102.324285 16.614645 
56.373470 85.693247 13.914222 
51.401331 76.486064 12.419229 
45.264203 66.288850 10.763483 
40.005121 70.659824 11.473209 
36.282221 81.809236 13.283566 
34.612510 94.773776 15.388650 
58.557367 153.661696 24.950426 
59.615362 124.540909 20.222012 
60.185743 99.601235 16.172496 
59.122745 83.131068 13.498195 
55.968061 72.928316 11.841549 
51.017435 67.394450 10.943002 
46.531695 62.316537 10.118489 
42.161989 67.050068 10.887084 
38.788523 77.555773 12.592921 
36.636884 92.575753 15.031752 
59.192830 150.586289 24.451064 
60.295479 121.598233 19.744203 
61.077591 97.826971 15.884405 
60.765013 81.774456 13.277919 
58.971163 71.370453 11.588595 
55.686394 64.994938 10.553387 
51.303709 61.939598 10.057284 
51.002183 64.012630 10.393887 
47.788025 69.769365 11.328623 
45.064044 80.314569 13.040873 
42.909527 96.005981 15.588726 
41.174423 110.822936 17.994591 
60.076245 165.224990 26.827986 
61.033632 142.964385 23.213477 
62.188964 116.106541 18.852503 
62.975322 95.496405 15.505985 
63.036896 81.307174 13.202045 
62.175247 71.833645 11.663805 
60.342947 65.803384 10.684657 
57.664096 62.539872 10.154752 
54.422912 61.855460 10.043622 
61.159815 73.727573 11.971326 
58.369342 81.323530 13.204701 
55.691983 93.751543 15.222667 
53.268201 111.874764 18.165379 
51.031037 131.514246 21.354290 
64.256654 178.939349 29.054820 
65.939537 161.391260 26.205494 
67.520394 132.882628 21.576478 
68.740666 109.146009 17.722305 
69.480840 92.430613 15.008185 
69.643645 81.229321 13.189404 
69.152147 74.062465 12.025704 
67.979286 70.001821 11.366367 
66.168160 68.586387 11.136540 
63.834861 69.731493 11.322473 
75.774447 89.907384 14.598482 
72.201942 97.880619 15.893116 
68.563542 110.303589 17.910264 
65.204504 128.417349 20.851439 
62.362672 150.778146 24.482217 
60.014078 165.905378 26.938462 
75.139138 208.379145 33.835032 
78.137296 190.743995 30.971569 
80.423375 160.150527 26.004033 
82.115790 133.421470 21.663971 
83.352433 113.906637 18.495299 
84.160205 100.458016 16.311614 
84.478423 91.555866 14.866150 
84.202016 86.100557 13.980358 
83.222368 83.412106 13.543828 
81.467724 83.139207 13.499516 
78.944838 85.218513 13.837139 
87.741990 104.998916 17.048931 
82.504925 111.629183 18.125504 
77.403994 122.285803 19.855845 
72.901583 138.272533 22.451650 
69.409969 159.631040 25.919683 
67.206968 180.184439 29.256988 
92.485078 256.115487 41.586099 
96.291340 237.223456 38.518553 
99.088077 202.791790 32.927799 
101.149578 171.173434 27.793849 
102.651890 147.022566 23.872414 
103.628991 129.607854 21.044744 
104.008838 117.367965 19.057324 
103.655651 109.021234 17.702045 
102.416011 103.678276 16.834495 
100.170434 100.773386 16.362821 
96.886334 100.006438 16.238290 
92.661389 101.332048 16.453533 
90.857411 112.368772 18.245592 
84.753122 117.360449 19.056103 
79.090847 126.006953 20.460057 
74.253366 139.380443 22.631544 
70.592158 157.860215 25.632149 
68.436240 178.214031 28.937048 
109.405799 303.563620 49.290368 
112.310441 282.199861 45.821482 
114.569239 244.471767 39.695479 
116.330634 208.529576 33.859458 
117.569920 179.900155 29.210829 
118.192975 158.323785 25.707421 
118.073585 142.321408 23.109075 
117.073709 130.541701 21.196376 
115.070797 121.987178 19.807357 
111.992661 115.979676 18.831904 
107.852469 112.099437 18.201860 
102.773788 110.149242 17.885202 
96.996303 110.150515 17.885409 
87.890442 115.125627 18.693230 
81.604316 120.566117 19.576616 
75.990570 130.396670 21.172826 
71.418740 145.595144 23.640640 
68.251313 165.413563 26.858605 
66.862700 183.162874 29.740604 
117.695047 323.796502 52.575630 
118.517674 290.007225 47.089183 
119.483208 246.242148 39.982940 
120.286462 208.474021 33.850437 
120.554246 179.598526 29.161852 
119.997712 158.201029 25.687488 
118.410139 142.434176 23.127386 
115.667134 130.878703 21.251095 
111.744309 122.585631 19.904529 
106.736470 116.984943 18.995131 
100.862682 113.814147 18.480282 
94.448961 113.090622 18.362801 
84.827401 120.604613 19.582866 
78.497643 127.602411 20.719116 
72.974909 140.113467 22.750567 
68.824095 158.586786 25.750125 
66.595268 178.377343 28.963566 
115.278234 298.384157 48.449366 
115.229534 252.469334 40.994064 
115.444873 211.054376 34.269416 
115.210734 179.789242 29.192819 
114.077663 157.270528 25.536401 
111.791718 141.270404 22.938421 
108.256206 130.126045 21.128884 
103.526562 122.803459 19.939898 
97.806331 118.772568 19.285393 
91.429129 117.930532 19.148669 
80.560294 127.361177 20.679946 
73.734493 135.039161 21.926639 
68.330476 149.572428 24.286441 
65.402990 169.665895 27.549067 
110.950205 301.247258 48.914255 
110.423428 259.162609 42.080867 
110.323353 215.789224 35.038224 
109.744278 182.673202 29.661095 
108.107926 159.406920 25.883292 
105.088761 143.532974 23.305800 
100.578652 133.141232 21.618468 
94.699876 127.122477 20.641188 
87.822720 125.087055 20.310691 
71.124320 127.855255 20.760171 
64.428266 135.386633 21.983059 
60.593863 151.387768 24.581202 
61.124186 170.340636 27.658626 
105.419981 265.201637 43.061439 
103.835490 219.847283 35.697141 
101.812856 184.108272 29.894111 
98.516238 159.349609 25.873986 
93.515036 142.856098 23.195894 
86.848188 132.509817 21.515943 
79.051737 127.401205 20.686445 
58.515724 121.579923 19.741230 
53.631418 129.704244 21.060396 
53.397977 146.772401 23.831794 
96.578563 257.972318 41.887597 
91.354883 210.850725 34.236348 
86.488980 172.987100 28.088339 
80.719875 147.458395 23.943180 
73.640881 131.307472 21.320716 
65.802729 122.656031 19.915960 
48.088709 115.551595 18.762395 
46.158309 124.684822 20.245380 
84.661496 235.004688 38.158286 
75.064077 188.635392 30.629190 
67.598973 151.874430 24.660223 
60.526750 128.948973 20.937760 
53.620996 117.145896 19.021266 
42.585303 114.617185 18.610673 
60.898223 164.206579 26.662624 
52.492588 133.164784 21.622292 
46.279113 117.289335 19.044556 
44.191785 122.763344 19.933385 
30.603955 44.596052 7.241170 
34.873267 44.707334 7.259239 
28.436382 41.121628 6.677019 
27.100751 46.069533 7.480423 
39.358671 59.071053 9.591511 
38.082847 44.138132 7.166817 
30.931128 37.794138 6.136727 
27.811328 40.794646 6.623926 
25.535730 46.299745 7.517803 
26.766718 54.133210 8.789742 
38.351021 73.316710 11.904614 
47.033453 74.295092 12.063476 
45.945419 59.009439 9.581507 
40.346170 43.436395 7.052874 
33.349962 36.846730 5.982894 
29.331043 36.664092 5.953238 
27.150253 41.286977 6.703868 
25.012281 47.286239 7.677982 
23.451330 52.437384 8.514386 
26.287349 63.196209 10.261323 
36.405905 85.460690 13.876461 
46.158153 95.879428 15.568177 
51.901947 88.124765 14.309034 
52.587199 72.013242 11.692966 
48.055714 55.841600 9.067137 
41.802772 42.937792 6.971914 
35.306651 36.723833 5.962939 
30.881683 35.004820 5.683818 
28.383596 37.435643 6.078517 
26.583733 42.821049 6.952959 
24.641714 49.214281 7.991043 
22.912734 54.663324 8.875818 
22.492594 59.300928 9.628837 
25.804945 70.314155 11.417081 
34.833193 94.370315 15.323139 
44.297327 113.971994 18.505912 
51.253963 116.087022 18.849334 
55.441229 103.172692 16.752402 
56.604966 84.957870 13.794817 
54.327904 67.671806 10.988037 
48.882449 53.417415 8.673516 
42.732553 43.001615 6.982277 
36.955736 37.370487 6.067937 
32.653301 35.143904 5.706402 
29.970269 36.253635 5.886591 
28.255851 40.306922 6.544734 
26.622056 46.374187 7.529890 
24.706999 52.928786 8.594177 
22.966443 58.107719 9.435093 
22.048821 60.743154 9.863015 
49.847593 136.178204 22.111588 
54.747271 135.374718 21.981124 
57.816444 119.781024 19.449138 
58.980457 99.193739 16.106330 
57.900437 80.099196 13.005903 
54.428587 64.326070 10.444781 
49.007648 51.990344 8.441799 
43.949041 44.486108 7.223318 
39.164412 39.644838 6.437229 
35.450606 37.595057 6.104401 
32.981974 38.339715 6.225313 
31.417787 41.772634 6.782725 
30.061271 47.440438 7.703020 
28.263857 54.243710 8.807684 
25.932979 60.254970 9.783747 
23.746376 63.346349 10.285702 
57.130241 152.373182 24.741207 
59.276276 137.680507 22.355521 
60.253320 115.591904 18.768940 
59.806400 94.347208 15.319387 
57.711856 76.709507 12.455510 
54.023316 62.785023 10.194558 
49.182313 52.150264 8.467766 
47.373873 49.524756 8.041456 
43.933499 45.758054 7.429847 
41.125026 44.237636 7.182973 
39.093874 45.002548 7.307174 
37.725860 48.104933 7.810916 
36.634532 53.448671 8.678592 
35.259568 60.507601 9.824767 
33.098075 67.872131 11.020564 
30.036620 72.833227 11.826109 
26.681361 72.525725 11.776179 
59.214029 163.088354 26.481055 
60.449324 150.955117 24.510952 
61.116333 129.998779 21.108220 
60.996955 108.509900 17.619018 
59.888225 90.163284 14.640033 
57.743607 75.508217 12.260454 
54.710240 64.141842 10.414868 
51.110748 55.591786 9.026574 
55.571848 61.612018 10.004094 
52.954112 58.393410 9.481481 
50.551941 57.284269 9.301387 
48.550959 58.399310 9.482439 
46.981631 61.925721 10.055031 
45.649194 67.972972 11.036938 
44.139355 76.277372 12.385344 
41.920619 85.578971 13.895667 
38.532936 92.534877 15.025114 
33.936238 91.722489 14.893205 
